AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005064443|SAT|info|nvl 2:(boot) status: serial:000150332
20201005064443|SAT|info|nvl 2:(boot) status: tipoLan:IPFIX
20201005064443|SAT|info|nvl 2:(boot) status: lanIP:010.010.010.201
20201005064443|SAT|info|nvl 2:(boot) status: lanMac:02:01:00:15:03:32
20201005064443|SAT|info|nvl 2:(boot) status: lanMask:255.255.255.000
20201005064443|SAT|info|nvl 2:(boot) status: lanGW:010.010.010.252
20201005064443|SAT|info|nvl 2:(boot) status: lanDNS1:010.105.186.005
20201005064443|SAT|info|nvl 2:(boot) status: lanDNS2:010.106.068.066
20201005064443|SAT|info|nvl 2:(boot) status: StatusLan:CONECTADO
20201005064443|SAT|info|nvl 2:(boot) status: NivelBateria:ALTO
20201005064443|SAT|info|nvl 2:(boot) status: MtTotal:1 Gbyte
20201005064443|SAT|info|nvl 2:(boot) status: MtUsada:0 Mbytes
20201005064443|SAT|info|nvl 2:(boot) status: Datahora:20201005064443
20201005064443|SAT|info|nvl 2:(boot) status: VerSoftware:01.04.00
20201005064443|SAT|info|nvl 2:(boot) status: VerLay:00.07
20201005064443|SAT|info|nvl 2:(boot) status: UltimoCFe:35180503476811088148590001503320000028063091
20201005064443|SAT|info|nvl 2:(boot) status: ListaInicial:00000000000000000000000000000000000000000000
20201005064443|SAT|info|nvl 2:(boot) status: ListaFinal:00000000000000000000000000000000000000000000
20201005064443|SAT|info|nvl 2:(boot) status: DhTransmissao:20180530143045
20201005064443|SAT|info|nvl 2:(boot) status: DhComunicacao:20201005051841
20201005064443|SAT|info|nvl 2:(boot) status: CertEmissao:20180524
20201005064443|SAT|info|nvl 2:(boot) status: CertVencimento:20221220
20201005064443|SAT|info|nvl 2:(boot) status: EstadoOperacao:0
20201005064454|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201005064454|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201005064455|SAT|info|nvl 2:(boot) data/hora posterior ao ultimo log (20201005064446,20201005053425). Sequencia de boot iniciada.
20201005064455|SAT|info|nvl 2:(boot) certificado digital AC-SAT validado
20201005064455|SAT|info|nvl 2:(boot) forca verificacao de comandos
20201005064455|SAT|info|nvl 2:(boot) forca verificacao de CFe em memoria
20201005064455|SAT|info|nvl 1:(boot) equipamento inicializado
20201005064455|SAT|info|nvl 2:(CFeComandos) forcado verificacao de comandos na SEFAZ
20201005064455|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005064455|SAT|info|nvl 2:(dispatcher) forcado envio de CF-e-SAT para a SEFAZ
20201005064455|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201005064455|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005064455|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005064456|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201005064459|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201005064459|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201005064459|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201005064459|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201005064507|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201005064507|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201005064603|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005064603|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005064603|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005064603|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005064603|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005064603|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005065455|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005082155|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005082155|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005083156|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005084732|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005084732|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005084732|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005093359|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201005093401|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201005093401|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201005095856|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005095856|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005100856|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005104540|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005104541|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005104541|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005104541|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005104541|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005104541|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005104541|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005104542|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005104542|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005104542|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005104542|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005104542|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005113556|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005113556|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005114556|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005114808|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201005114811|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201005114811|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201005114819|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201005114819|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201005122301|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201005122303|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201005122303|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201005131256|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005131256|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005132237|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005132237|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005132237|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005132256|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005144554|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005144554|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005144554|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005144554|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005144555|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005144555|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005144555|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005144555|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005144555|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005144555|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005144556|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005144556|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005144956|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005144956|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005145956|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005151204|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201005151206|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201005151206|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201005153725|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005153726|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005153726|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005162656|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005162656|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005163656|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005165120|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201005165122|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201005165123|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201005165131|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201005165131|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201005174729|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005174729|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005174729|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005180106|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201005180107|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201005180107|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201005180356|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005180356|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005181356|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005184608|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005184608|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005184608|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005184608|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005184608|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005184608|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005184608|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005184609|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005184609|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005184609|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005184609|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005184609|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005194056|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005194056|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005195056|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005205008|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201005205009|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201005205009|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201005211756|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005211756|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005212756|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005213207|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005213208|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005213208|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005215431|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201005215434|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201005215434|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201005215442|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201005215442|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201005224621|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005224622|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005224622|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005224622|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005224623|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005224623|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005224623|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005224623|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005224623|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005224623|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201005224624|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201005224624|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201005225457|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201005225457|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201005230457|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201005233909|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201005233912|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201005233912|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201006003157|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006003157|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006004157|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006020857|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006020857|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006021857|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006022812|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201006022814|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201006022814|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201006025742|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201006025745|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201006025745|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201006025753|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201006025753|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201006034557|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006034557|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006035557|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006051714|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201006051716|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201006051716|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201006052257|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006052257|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006053257|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006065103|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006065103|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006065103|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006065103|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006065104|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006065104|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006065957|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006065957|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006070957|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006080053|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201006080055|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201006080055|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201006080104|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201006080104|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201006080616|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201006080618|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201006080618|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201006083657|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006083657|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006084657|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006094952|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006094952|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006094952|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006101357|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006101357|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006102357|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006105018|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006105018|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006105018|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006105018|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006105018|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006105018|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006105018|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006105019|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006105019|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006105019|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006105019|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006105019|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006105518|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201006105519|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201006105520|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201006115057|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006115057|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006120058|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006130404|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201006130406|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201006130406|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201006130415|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201006130415|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201006132758|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006132758|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006133758|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006134420|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201006134422|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201006134422|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201006145031|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006145031|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006145031|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006145031|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006145032|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006145032|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006145032|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006145032|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006145032|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006145032|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006145033|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006145033|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006150458|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006150458|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006151458|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006155143|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006155143|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006155143|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006163039|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201006163040|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201006163040|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201006163322|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20201006163324|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20201006163324|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20201006164158|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20201006164158|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20201006165158|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20201006180715|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20201006180717|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20201006180717|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201006180726|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
